scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy,no_origin,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,no_origin,12,unith,Faure,2,0.003900521630678777,0.005031048675050888,0.018381904884048558,0.957042957042957,-0.028573031557423155,0.04239553563022441,1000,10
top_ten,svm,occupancy,no_origin,12,unith,Faure,3,-0.000641825463157053,0.008700468263102315,0.044171567241422474,0.8381618381618382,-0.0661997496461501,0.10699813454583747,1000,4
top_ten,svm,occupancy,no_origin,12,unith,Faure,4,-0.014032670195229358,0.002382015115756878,0.03287652303179973,0.6203796203796204,-0.05654480937506419,0.07051474688436972,1000,5
top_ten,svm,occupancy,no_origin,12,unith,Faure,5,0.026035754365625663,0.01380924761383788,0.03731356789378077,0.7212787212787213,-0.05595733446926073,0.09311063446303605,1000,8
top_ten,svm,occupancy,no_origin,12,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,2,0.09601738379324504,0.017654097572397175,0.04067679762058814,0.053946053946053944,-0.05445507425160748,0.10080275830738553,1000,8
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,3,0.10994902143470592,0.005281900685605281,0.04654954807536939,0.025974025974025976,-0.0772711113393889,0.10078806660121034,1000,7
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,4,0.09745583128855778,0.0031371181124274132,0.032362516518541565,0.005994005994005994,-0.05729264413572879,0.06761173162094418,1000,10
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,5,0.008371434346556073,0.014012309549764979,0.03815970821105255,0.8921078921078921,-0.05730363196587412,0.09253078388847118,1000,7
top_ten,svm,occupancy,no_origin,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
