label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
dendro,occupancy,full,top_four,Nielsen,4,12,unith,12,4,4,Nov_1_g0;Nov_3_g0;Nov_6_g0;Oct_22_g0,132,168,stable_shared,14,14,7,7,0.8838461957139923,0.8962205077111327,0.8705267337427309,0.019506617969831552,4,4,0,81.311,0.0020755645809773533,0.01329551840393718,-0.021235516142368665,0.028670361479229675,0.208955223880597,0.11442786069651742,1.3110472912205042,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy,no_origin,top_four,Nielsen,4,12,unith,11,4,4,Nov_1_g0;Nov_3_g0;Nov_6_g0;Oct_22_g0,132,168,stable_shared,14,14,7,7,0.6156142256508178,0.5648963959931728,0.45998075126371335,0.13027455955828188,4,4,0,81.311,0.004606642419457938,0.053458358414899584,-0.08825581888321844,0.12178051566116514,0.01990049751243781,0.01990049751243781,2.350762740664303,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy,mean_removed,top_four,Nielsen,4,12,unith,12,4,4,Nov_1_g0;Nov_3_g0;Nov_6_g0;Oct_22_g0,132,168,stable_shared,14,14,7,7,0.27652524121477146,0.38874238994329413,0.17724675174311283,0.15538706383592,4,4,0,81.311,0.008193362493875147,0.08313285589014087,-0.13097731635722906,0.15916412594411708,0.04975124378109453,0.03482587064676617,1.7705839618520944,200,False,False,False,False,0,20,4,8,,0
