scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
publication,Faure,deg,"Codebook occupancy (binary), K=6",Logistic (L2),3,5,6,380,0.569789997469849,0.5614967248601389,0.011410791343751316,0.05761447873547741
publication,Faure,deg,"Codebook occupancy (binary), K=6",Logistic (L2),3,6,6,376,0.5503287683007191,0.5476320087098531,0.011399073578770824,0.04241256357652463
publication,Faure,deg,"Codebook occupancy (binary), K=6",Logistic (L2),4,5,6,389,0.6213588348271446,0.5957906530089628,0.021736839169715506,0.04788385704285534
publication,Faure,deg,"Codebook occupancy (binary), K=6",Logistic (L2),4,6,6,385,0.6188322368421053,0.6148325358851674,0.005551453718385771,0.0199014525921326
publication,Faure,deg,"Codebook occupancy (binary), K=6",Logistic (L2),5,6,6,422,0.5761506840083563,0.5548666801446638,0.011310038607370627,0.044321591378235686
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,1,6,130,nan,0.5123076923076922,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,2,2,6,159,nan,0.4688291139240506,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,3,3,6,167,nan,0.5242971887550201,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,4,4,6,176,nan,0.5306818181818181,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,5,5,6,213,nan,0.5191059777816963,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,6,6,6,209,nan,0.5193223443223444,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,2,6,289,0.6003507498790518,0.5266811804547653,0.01143684552858875,0.039569914427742776
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,3,6,297,0.57312874251497,0.47885766927683093,0.006890592379058825,0.035664209471995584
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,4,6,306,0.5919034090909091,0.5362325174825175,0.014732763874976922,0.07396490661985317
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,5,6,343,0.5964156735283496,0.5097688696280246,0.005776804706515,0.040799324507032074
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,1,6,6,339,0.5916221935958779,0.5255428781744571,0.014952052379080163,0.047784982719507985
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,2,3,6,326,0.6138666064098218,0.5807818325612926,0.015552248816197682,0.058161999401602035
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,2,4,6,335,0.5871837478559176,0.5007504288164666,0.02001592227679604,0.04432472628155458
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,2,5,6,372,0.6608756311453627,0.6377004163344848,0.009655319555996252,0.048665025555434525
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,2,6,6,368,0.6288066865276398,0.5783756131323161,0.015357848434775606,0.07384992235179969
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,3,4,6,343,0.6090602885138813,0.5514765922700055,0.023216059603039983,0.10064837170919683
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,3,5,6,380,0.5865803604059487,0.5450647999775098,0.012756611607758138,0.043849697983074504
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,3,6,6,376,0.5808777182477152,0.5062315560267026,0.012125652398863594,0.03758686807465447
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,4,5,6,389,0.6459800469483568,0.6272940674349126,0.016274550977327887,0.05904361666556495
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,4,6,6,385,0.6332610645933014,0.5883672248803828,0.00500216106972481,0.022242087493404075
